11/03/21 	 17:31:03 	 2:+23.125C
11/03/21 	 17:31:06 	 2:+23.133C
11/03/21 	 17:31:09 	 2:+23.124C
11/03/21 	 17:31:12 	 2:+23.135C
11/03/21 	 17:31:15 	 2:+23.126C
11/03/21 	 17:31:18 	 2:+23.134C
11/03/21 	 17:31:21 	 2:+23.128C
11/03/21 	 17:31:24 	 2:+23.124C
11/03/21 	 17:31:27 	 2:+23.122C
11/03/21 	 17:31:31 	 2:+23.133C
11/03/21 	 17:31:34 	 2:+23.114C
11/03/21 	 17:31:37 	 2:+23.121C
11/03/21 	 17:31:40 	 2:+23.122C
11/03/21 	 17:31:43 	 2:+23.128C
11/03/21 	 17:31:46 	 2:+23.104C
11/03/21 	 17:31:49 	 2:+23.115C
11/03/21 	 17:31:52 	 2:+23.118C
11/03/21 	 17:31:55 	 2:+23.138C
11/03/21 	 17:31:58 	 2:+23.144C
11/03/21 	 17:32:01 	 2:+23.140C
11/03/21 	 17:32:05 	 2:+23.133C
11/03/21 	 17:32:08 	 2:+23.129C
11/03/21 	 17:32:11 	 2:+23.126C
11/03/21 	 17:32:14 	 2:+23.125C
11/03/21 	 17:32:17 	 2:+23.094C
11/03/21 	 17:32:20 	 2:+23.115C
11/03/21 	 17:32:23 	 2:+23.099C
11/03/21 	 17:32:26 	 2:+23.112C
11/03/21 	 17:32:29 	 2:+23.100C
11/03/21 	 17:32:32 	 2:+23.112C
11/03/21 	 17:32:35 	 2:+23.112C
11/03/21 	 17:32:38 	 2:+23.117C
11/03/21 	 17:32:42 	 2:+23.116C
11/03/21 	 17:32:45 	 2:+23.123C
11/03/21 	 17:32:48 	 2:+23.106C
11/03/21 	 17:32:51 	 2:+23.103C
11/03/21 	 17:32:54 	 2:+23.122C
11/03/21 	 17:32:57 	 2:+23.142C
11/03/21 	 17:33:00 	 2:+23.110C
11/03/21 	 17:33:03 	 2:+23.146C
11/03/21 	 17:33:06 	 2:+23.106C
11/03/21 	 17:33:09 	 2:+23.108C
11/03/21 	 17:33:12 	 2:+23.107C
11/03/21 	 17:33:15 	 2:+23.111C
11/03/21 	 17:33:19 	 2:+23.095C
11/03/21 	 17:33:22 	 2:+23.112C
11/03/21 	 17:33:25 	 2:+23.091C
11/03/21 	 17:33:28 	 2:+23.093C
