2021-03-17 17:00:48	2:+23.926C
2021-03-17 17:00:51	2:+23.925C
2021-03-17 17:00:55	2:+23.921C
2021-03-17 17:00:58	2:+23.921C
2021-03-17 17:01:01	2:+23.915C
2021-03-17 17:01:04	2:+23.913C
2021-03-17 17:01:07	2:+23.909C
2021-03-17 17:01:10	2:+23.907C
2021-03-17 17:01:13	2:+23.906C
2021-03-17 17:01:16	2:+23.904C
2021-03-17 17:01:19	2:+23.904C
2021-03-17 17:01:22	2:+23.900C
2021-03-17 17:01:25	2:+23.896C
2021-03-17 17:01:28	2:+23.895C
2021-03-17 17:01:32	2:+23.890C
2021-03-17 17:01:35	2:+23.887C
2021-03-17 17:01:38	2:+23.884C
2021-03-17 17:01:41	2:+23.883C
2021-03-17 17:01:44	2:+23.881C
2021-03-17 17:01:47	2:+23.879C
2021-03-17 17:01:50	2:+23.878C
2021-03-17 17:01:53	2:+23.873C
2021-03-17 17:01:56	2:+23.872C
2021-03-17 17:01:59	2:+23.869C
2021-03-17 17:02:02	2:+23.865C
2021-03-17 17:02:06	2:+23.863C
2021-03-17 17:02:09	2:+23.862C
2021-03-17 17:02:12	2:+23.857C
2021-03-17 17:02:15	2:+23.854C
2021-03-17 17:02:18	2:+23.855C
2021-03-17 17:02:21	2:+23.852C
2021-03-17 17:02:24	2:+23.851C
2021-03-17 17:02:27	2:+23.846C
2021-03-17 17:02:30	2:+23.844C
2021-03-17 17:02:33	2:+23.842C
2021-03-17 17:02:36	2:+23.839C
2021-03-17 17:02:39	2:+23.837C
2021-03-17 17:02:43	2:+23.836C
2021-03-17 17:02:46	2:+23.834C
2021-03-17 17:02:49	2:+23.831C
2021-03-17 17:02:52	2:+23.827C
2021-03-17 17:02:55	2:+23.825C
2021-03-17 17:02:58	2:+23.826C
2021-03-17 17:03:01	2:+23.819C
2021-03-17 17:03:04	2:+23.820C
2021-03-17 17:03:07	2:+23.815C
2021-03-17 17:03:10	2:+23.815C
2021-03-17 17:03:13	2:+23.814C
2021-03-17 17:03:17	2:+23.810C
2021-03-17 17:03:20	2:+23.809C
2021-03-17 17:03:23	2:+23.808C
2021-03-17 17:03:26	2:+23.806C
2021-03-17 17:03:29	2:+23.803C
2021-03-17 17:03:32	2:+23.800C
2021-03-17 17:03:35	2:+23.799C
2021-03-17 17:03:38	2:+23.796C
2021-03-17 17:03:41	2:+23.795C
2021-03-17 17:03:44	2:+23.791C
2021-03-17 17:03:47	2:+23.791C
2021-03-17 17:03:50	2:+23.787C
2021-03-17 17:03:54	2:+23.786C
2021-03-17 17:03:57	2:+23.786C
2021-03-17 17:04:00	2:+23.784C
2021-03-17 17:04:03	2:+23.782C
2021-03-17 17:04:06	2:+23.782C
2021-03-17 17:04:09	2:+23.779C
2021-03-17 17:04:12	2:+23.777C
2021-03-17 17:04:15	2:+23.774C
2021-03-17 17:04:18	2:+23.774C
2021-03-17 17:04:21	2:+23.773C
2021-03-17 17:04:24	2:+23.768C
2021-03-17 17:04:28	2:+23.767C
2021-03-17 17:04:31	2:+23.764C
2021-03-17 17:04:34	2:+23.762C
2021-03-17 17:04:37	2:+23.760C
2021-03-17 17:04:40	2:+23.756C
2021-03-17 17:04:43	2:+23.756C
2021-03-17 17:04:46	2:+23.751C
2021-03-17 17:04:49	2:+23.751C
2021-03-17 17:04:52	2:+23.750C
2021-03-17 17:04:55	2:+23.748C
2021-03-17 17:04:58	2:+23.748C
2021-03-17 17:05:01	2:+23.744C
2021-03-17 17:05:05	2:+23.743C
2021-03-17 17:05:08	2:+23.741C
2021-03-17 17:05:11	2:+23.738C
2021-03-17 17:05:14	2:+23.739C
2021-03-17 17:05:17	2:+23.735C
2021-03-17 17:05:20	2:+23.733C
2021-03-17 17:05:23	2:+23.733C
2021-03-17 17:05:26	2:+23.731C
2021-03-17 17:05:29	2:+23.730C
2021-03-17 17:05:32	2:+23.729C
2021-03-17 17:05:35	2:+23.727C
2021-03-17 17:05:38	2:+23.727C
2021-03-17 17:05:42	2:+23.725C
2021-03-17 17:05:45	2:+23.724C
2021-03-17 17:05:48	2:+23.721C
2021-03-17 17:05:51	2:+23.722C
2021-03-17 17:05:54	2:+23.719C
2021-03-17 17:05:57	2:+23.716C
2021-03-17 17:06:00	2:+23.715C
2021-03-17 17:06:03	2:+23.713C
2021-03-17 17:06:06	2:+23.713C
2021-03-17 17:06:09	2:+23.712C
2021-03-17 17:06:12	2:+23.710C
2021-03-17 17:06:16	2:+23.708C
2021-03-17 17:06:19	2:+23.708C
2021-03-17 17:06:22	2:+23.707C
2021-03-17 17:06:25	2:+23.704C
2021-03-17 17:06:28	2:+23.703C
2021-03-17 17:06:31	2:+23.701C
2021-03-17 17:06:34	2:+23.699C
2021-03-17 17:06:37	2:+23.697C
2021-03-17 17:06:40	2:+23.698C
2021-03-17 17:06:43	2:+23.695C
2021-03-17 17:06:46	2:+23.696C
2021-03-17 17:06:49	2:+23.694C
2021-03-17 17:06:53	2:+23.690C
2021-03-17 17:06:56	2:+23.690C
2021-03-17 17:06:59	2:+23.689C
2021-03-17 17:07:02	2:+23.689C
2021-03-17 17:07:05	2:+23.688C
2021-03-17 17:07:08	2:+23.686C
2021-03-17 17:07:11	2:+23.684C
2021-03-17 17:07:14	2:+23.680C
2021-03-17 17:07:17	2:+23.678C
2021-03-17 17:07:20	2:+23.676C
2021-03-17 17:07:23	2:+23.676C
2021-03-17 17:07:27	2:+23.673C
2021-03-17 17:07:30	2:+23.672C
2021-03-17 17:07:33	2:+23.670C
2021-03-17 17:07:36	2:+23.668C
2021-03-17 17:07:39	2:+23.665C
2021-03-17 17:07:42	2:+23.665C
2021-03-17 17:07:45	2:+23.664C
2021-03-17 17:07:48	2:+23.662C
2021-03-17 17:07:51	2:+23.662C
2021-03-17 17:07:54	2:+23.658C
2021-03-17 17:07:57	2:+23.657C
